tweet_id,timestamp,source,text,name,dog_stage,rating_score,retweet_count,favorite_count,jpg_url,img_num,dog_breed,confidence
740699697422163968,2016-06-09 00:19:04,Twitter for iPhone,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK,Chip,None,0.8,888,3101,https://pbs.twimg.com/media/Ckd-bqVUkAIiyM7.jpg,1.0,None,0.0
740359016048689152,2016-06-08 01:45:19,Twitter for iPhone,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,Chase,None,0.9,967,3610,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,1.0,golden_retriever,0.8636870000000001
739979191639244800,2016-06-07 00:36:02,Twitter for iPhone,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,Nollie,None,1.2,6719,21898,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,1.0,Irish_water_spaniel,0.2858
739844404073074688,2016-06-06 15:40:26,Twitter for iPhone,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,Simba,None,1.2,966,4138,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,1.0,toy_poodle,0.342397
739485634323156992,2016-06-05 15:54:48,Twitter for iPhone,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,Kyle,None,0.6,3309,7887,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,2.0,Walker_hound,0.640256
738885046782832640,2016-06-04 00:08:17,Twitter for iPhone,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,Charles,None,1.1,1283,4127,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,1.0,American_Staffordshire_terrier,0.0155351
738537504001953792,2016-06-03 01:07:16,Twitter for iPhone,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,Bayley,puppo,1.1,1759,5575,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1.0,chow,0.808737
738166403467907072,2016-06-02 00:32:39,Twitter for iPhone,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,Axel,None,1.2,3828,9635,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,2.0,keeshond,0.8788860000000001
738156290900254721,2016-06-01 23:52:28,Twitter for iPhone,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,Storkson,None,1.0,748,2768,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,1.0,pug,0.751758
737826014890496000,2016-06-01 02:00:04,Twitter for iPhone,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,Remy,None,1.0,2006,5757,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,1.0,vizsla,0.990391
737800304142471168,2016-06-01 00:17:54,Twitter for iPhone,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,Bella,None,1.0,3904,10943,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,1.0,malamute,0.374682
736736130620620800,2016-05-29 01:49:16,Twitter for iPhone,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,Chadrick,None,1.3,1972,4736,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,1.0,schipperke,0.545502
736365877722001409,2016-05-28 01:18:00,Twitter for iPhone,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,Rory,pupper,1.1,1408,4367,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,3.0,toy_poodle,0.082606
735991953473572864,2016-05-27 00:32:10,Twitter for iPhone,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,Maxaroni,None,1.1,1283,3934,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,2.0,cocker_spaniel,0.961643
735635087207878657,2016-05-26 00:54:06,Twitter for iPhone,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,Dakota,None,1.1,2659,6776,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,1.0,pug,0.8918709999999999
735256018284875776,2016-05-24 23:47:49,Twitter for iPhone,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,Kellogg,doggo,0.8,993,3675,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,1.0,Staffordshire_bullterrier,0.523191
734912297295085568,2016-05-24 01:02:00,Twitter for iPhone,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,Jax,None,1.0,572,2993,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,1.0,Maltese_dog,0.847292
734776360183431168,2016-05-23 16:01:50,Twitter for iPhone,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,Livvie,None,1.1,608,2742,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,1.0,Siberian_husky,0.304902
733828123016450049,2016-05-21 01:13:53,Twitter for iPhone,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,Terry,None,1.0,881,3926,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,2.0,beagle,0.472324
733822306246479872,2016-05-21 00:50:46,Twitter for iPhone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,Moose,floofer,1.0,1141,4015,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,1.0,Lhasa,0.457356
733460102733135873,2016-05-20 00:51:30,Twitter for iPhone,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,Hermione,None,1.1,1451,4605,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,1.0,chow,0.931275
732732193018155009,2016-05-18 00:39:02,Twitter for iPhone,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,Ralpher,None,1.2,599,2671,https://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg,1.0,Staffordshire_bullterrier,0.127969
732726085725589504,2016-05-18 00:14:46,Twitter for iPhone,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,Aldrick,None,1.1,1003,3855,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,1.0,Pomeranian,0.961902
732375214819057664,2016-05-17 01:00:32,Twitter for iPhone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,Kyle,doggo,1.1,2838,8832,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,1.0,basset,0.000547053
732005617171337216,2016-05-16 00:31:53,Twitter for iPhone,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,Larry,None,1.1,6154,16324,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1.0,English_setter,0.677408
731285275100512256,2016-05-14 00:49:30,Twitter for iPhone,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,Solomon,None,1.2,1090,3798,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,1.0,Pembroke,0.967103
730573383004487680,2016-05-12 01:40:42,Twitter for iPhone,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,Rooney,pupper,1.0,2435,5407,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,2.0,American_Staffordshire_terrier,0.810158
730427201120833536,2016-05-11 15:59:50,Twitter for iPhone,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,Crystal,None,1.1,1176,3809,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,1.0,Eskimo_dog,0.682082
730211855403241472,2016-05-11 01:44:07,Twitter for iPhone,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,Ziva,None,1.1,1182,4180,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,1.0,pug,0.341663
730196704625098752,2016-05-11 00:43:55,Twitter for iPhone,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,Charles,None,0.6,2172,5339,https://pbs.twimg.com/media/CiIuBwCUgAAAGbz.jpg,1.0,None,0.0
729823566028484608,2016-05-10 00:01:12,Twitter for iPhone,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,Stefan,None,1.3,1390,4358,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,1.0,kelpie,0.218408
728986383096946689,2016-05-07 16:34:32,Twitter for iPhone,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",Puff,None,1.1,917,3460,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,2.0,Maltese_dog,0.95207
728751179681943552,2016-05-07 00:59:55,Twitter for iPhone,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,Flurpson,None,1.0,757,3032,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,1.0,Saint_Bernard,0.48205
728653952833728512,2016-05-06 18:33:34,Twitter for iPhone,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,Coleman,None,0.8,1169,3620,https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg,2.0,None,0.0
728409960103686147,2016-05-06 02:24:02,Twitter for iPhone,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,Wallace,None,1.0,2269,5383,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,1.0,Saint_Bernard,0.0942456
728387165835677696,2016-05-06 00:53:27,Twitter for iPhone,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",Enchilada,None,1.2,1075,3999,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,1.0,collie,0.266414
728046963732717569,2016-05-05 02:21:37,Twitter for iPhone,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,Raymond,None,1.1,1328,4722,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,1.0,Newfoundland,0.255971
728015554473250816,2016-05-05 00:16:48,Twitter for iPhone,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,Rueben,pupper,1.1,1219,4479,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,1.0,cocker_spaniel,0.384559
727685679342333952,2016-05-04 02:26:00,Twitter for iPhone,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,Cilantro,None,1.2,720,3206,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,1.0,Border_collie,0.462408
727175381690781696,2016-05-02 16:38:15,Twitter for iPhone,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,Karll,None,1.0,1540,4209,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,2.0,flat-coated_retriever,0.656463
726935089318363137,2016-05-02 00:43:25,Twitter for iPhone,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,Sprout,None,1.2,2738,7496,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,2.0,toy_poodle,0.083749
726887082820554753,2016-05-01 21:32:40,Twitter for iPhone,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,Blitz,None,1.0,1677,4195,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,1.0,soft-coated_wheaten_terrier,0.5159189999999999
726828223124897792,2016-05-01 17:38:46,Twitter for iPhone,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,Bloop,None,1.2,1124,3882,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,1.0,miniature_pinscher,0.255327
725842289046749185,2016-04-29 00:21:01,Twitter for iPhone,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,Colby,None,1.2,2970,7691,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,1.0,toy_poodle,0.420463
725729321944506368,2016-04-28 16:52:08,Twitter for iPhone,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,Lola,None,1.2,2009,5646,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,1.0,boxer,0.599076
724983749226668032,2016-04-26 15:29:30,Twitter for iPhone,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,Fred,None,1.2,1462,4040,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,1.0,golden_retriever,0.67575
724405726123311104,2016-04-25 01:12:38,Twitter for iPhone,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,Ashleigh,pupper,1.0,1847,5800,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,1.0,golden_retriever,0.240695
724049859469295616,2016-04-24 01:38:33,Twitter for iPhone,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,Kreggory,None,1.0,1984,4738,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,1.0,Border_collie,0.581835
724046343203856385,2016-04-24 01:24:35,Twitter for iPhone,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",Sarge,None,1.0,620,2901,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,1.0,boxer,0.8262719999999999
724004602748780546,2016-04-23 22:38:43,Twitter for iPhone,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,Luther,pupper,1.1,1790,4561,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,3.0,pug,0.0188769
723912936180330496,2016-04-23 16:34:28,Twitter for iPhone,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,Sugar,None,1.2,1374,4236,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,1.0,Samoyed,0.991772
723688335806480385,2016-04-23 01:41:59,Twitter for iPhone,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,Reginald,None,1.2,3347,8435,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,2.0,chow,0.0890102
723673163800948736,2016-04-23 00:41:42,Twitter for iPhone,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,Ivar,None,1.0,1011,3291,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,1.0,golden_retriever,0.83939
723179728551723008,2016-04-21 16:00:57,Twitter for iPhone,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,Jangle,None,0.8,2110,5761,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,1.0,Norwegian_elkhound,0.0568505
721503162398597120,2016-04-17 00:58:53,Twitter for iPhone,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,Panda,None,1.1,2124,5086,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,3.0,Pomeranian,0.99775
721001180231503872,2016-04-15 15:44:11,Twitter for iPhone,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,Oliver,pupper,1.1,686,2748,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,1.0,Samoyed,0.950053
720785406564900865,2016-04-15 01:26:47,Twitter for iPhone,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,Archie,None,1.2,866,3400,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,1.0,Chihuahua,0.8964219999999999
720775346191278080,2016-04-15 00:46:48,Twitter for iPhone,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,Berkeley,None,1.0,760,2702,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,1.0,Newfoundland,0.48997
720389942216527872,2016-04-13 23:15:21,Twitter for iPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,Ralph,None,1.1,2840,6974,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,1.0,Pembroke,0.873977
720340705894408192,2016-04-13 19:59:42,Twitter for iPhone,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,Derek,pupper,1.0,1098,3131,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,1.0,None,0.0
720059472081784833,2016-04-13 01:22:10,Twitter for iPhone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,Charleson,None,0.9,1268,4229,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,1.0,Mexican_hairless,0.451852
720043174954147842,2016-04-13 00:17:25,Twitter for iPhone,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,Neptune,None,1.1,2253,5332,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,1.0,Samoyed,0.954517
719704490224398336,2016-04-12 01:51:36,Twitter for iPhone,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,Clyde,pupper,1.2,1645,4974,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,1.0,None,0.0
719551379208073216,2016-04-11 15:43:12,Twitter for iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,Harnold,None,1.0,2192,5515,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,1.0,malamute,0.873233
719332531645071360,2016-04-11 01:13:34,Twitter for iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,Pippa,None,1.1,1078,3711,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,1.0,Dandie_Dinmont,0.224415
718971898235854848,2016-04-10 01:20:33,Twitter for iPhone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,Sadie,None,1.0,1231,3818,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,1.0,golden_retriever,0.14039400000000002
718939241951195136,2016-04-09 23:10:47,Twitter for iPhone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,Otis,None,1.2,1973,5720,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,1.0,Pembroke,0.7663270000000001
718613305783398402,2016-04-09 01:35:37,Twitter for iPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,Carper,None,1.1,542,2669,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,1.0,Labrador_retriever,0.58458
718246886998687744,2016-04-08 01:19:36,Twitter for iPhone,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,Alexanderson,None,0.3,565,2115,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,1.0,Chihuahua,0.354488
718234618122661888,2016-04-08 00:30:51,Twitter for iPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,Suki,None,1.1,1127,4217,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,1.0,malamute,0.370152
717841801130979328,2016-04-06 22:29:56,Twitter for iPhone,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,Barclay,None,1.1,670,2660,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,1.0,Brittany_spaniel,0.922876
717428917016076293,2016-04-05 19:09:17,Vine - Make a Scene,This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6,Skittle,None,1.1,510,1748,,,,
717421804990701568,2016-04-05 18:41:02,Twitter for iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,Ebby,None,0.9,945,3446,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,2.0,miniature_pinscher,0.286479
717047459982213120,2016-04-04 17:53:31,Twitter for iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,Fl,None,1.2,2135,6826,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,1.0,golden_retriever,0.983548
717009362452090881,2016-04-04 15:22:08,Twitter for iPhone,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,Smokey,pupper,1.0,1102,3583,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,1.0,Siberian_husky,0.506154
716802964044845056,2016-04-04 01:41:58,Twitter for iPhone,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,Link,None,1.0,1317,4627,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,2.0,malinois,0.619577
716447146686459905,2016-04-03 02:08:05,Vine - Make a Scene,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,Ozzy,pupper,1.3,6643,14327,,,,
716285507865542656,2016-04-02 15:25:47,Twitter for iPhone,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,Stephanus,None,1.2,1225,3041,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,1.0,Yorkshire_terrier,0.43042
715928423106027520,2016-04-01 15:46:52,Twitter for iPhone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,Bubbles,None,1.1,987,3485,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,1.0,pug,0.976685
715704790270025728,2016-04-01 00:58:13,Vine - Make a Scene,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp,Bentley,None,1.1,634,3055,,,,
715680795826982913,2016-03-31 23:22:53,Twitter for iPhone,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,Zeus,None,1.2,1813,4719,https://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,1.0,golden_retriever,0.990715
715360349751484417,2016-03-31 02:09:32,Twitter for iPhone,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,Bertson,None,1.1,1772,5955,https://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg,1.0,None,0.0
715342466308784130,2016-03-31 00:58:29,Twitter for iPhone,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,Oscar,None,1.0,768,3294,https://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,1.0,West_Highland_white_terrier,0.597111
715220193576927233,2016-03-30 16:52:36,Twitter for iPhone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,Nico,None,1.0,736,2630,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,1.0,Chihuahua,0.584026
715200624753819648,2016-03-30 15:34:51,Twitter for iPhone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,Michelangelope,None,1.2,2110,5578,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,1.0,Chihuahua,0.956787
715009755312439296,2016-03-30 02:56:24,Twitter for iPhone,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,Siba,None,1.2,1392,4550,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,1.0,Chihuahua,0.142288
714982300363173890,2016-03-30 01:07:18,Twitter for iPhone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,Calbert,None,0.9,1166,4094,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,1.0,Brittany_spaniel,0.944376
714957620017307648,2016-03-29 23:29:14,Twitter for iPhone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,Curtis,None,1.0,1595,4503,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,1.0,Great_Pyrenees,0.251516
714631576617938945,2016-03-29 01:53:39,Twitter for iPhone,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,Benedict,None,0.4,1122,3571,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg,1.0,None,0.0
714485234495041536,2016-03-28 16:12:09,Vine - Make a Scene,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF,Blitz,None,1.0,1313,2962,,,,
714251586676113411,2016-03-28 00:43:43,Twitter for iPhone,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,Thumas,None,0.8,940,3570,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,2.0,soft-coated_wheaten_terrier,0.751962
713919462244790272,2016-03-27 02:43:58,Twitter for iPhone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,Kanu,None,1.2,869,3564,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,1.0,Siberian_husky,0.463223
713909862279876608,2016-03-27 02:05:49,Vine - Make a Scene,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS,Doug,None,1.2,616,2078,,,,
713761197720473600,2016-03-26 16:15:05,Twitter for iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,Piper,None,1.2,1541,5308,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,1.0,Brittany_spaniel,0.797936
